-3;9;61;19;5;63;22;0;71;-24;9;64;-83;22;0;-86;11;-46;-55;12;13;17;5;66;33;0;70;-11;8;51;0
-6;31;52;-7;24;62;-6;27;78;-3;32;85;19;39;46;-13;54;-11;-35;44;-11;-9;28;19;37;10;21;-25;-22;58;0
-9;-52;41;12;-54;37;-66;-47;6;-87;-48;9;-87;-37;-42;-60;-29;-44;-36;0;-24;-12;15;-13;-35;14;-2;-51;17;8;0
0;26;70;0;26;56;-19;15;63;-10;11;64;-3;11;69;-26;9;90;-40;14;49;-47;20;30;-38;25;0;-47;27;-29;0
0;21;63;-5;21;57;-26;29;58;-26;23;62;18;23;81;-15;9;66;-58;0;38;-73;15;-14;-74;15;-73;-64;22;-19;0
-7;17;94;-1;21;87;0;34;57;0;36;30;15;45;0;15;58;-28;11;55;-13;6;45;13;0;31;35;-8;17;96;1
0;27;48;-6;25;50;-18;19;85;-12;20;101;-16;18;94;-9;25;32;13;45;-51;6;46;-39;-13;32;37;-14;26;70;1
-9;21;65;-9;16;67;-7;15;93;-11;22;78;0;31;45;16;45;-13;18;57;-30;11;56;-13;-5;46;19;-2;34;50;1
-7;17;64;-8;16;62;-12;12;82;-11;19;93;-13;24;72;-2;29;37;12;48;-4;22;62;-24;-3;52;22;-18;48;40;1
-9;22;62;-10;22;62;-11;20;90;-11;25;92;-4;29;60;6;34;15;14;54;-17;14;62;-21;11;59;-2;0;56;15;1
-9;14;44;25;-12;36;8;-8;41;-2;-45;64;8;-73;75;30;-74;84;17;-75;71;-4;-72;73;0;-23;24;0;-5;32;2
0;5;57;15;-12;28;0;-31;39;0;-72;48;31;-72;100;16;-56;75;0;-62;62;0;-46;54;0;-16;49;5;10;35;2
0;-2;39;10;-25;40;0;-53;49;10;-83;59;17;-79;78;12;-61;61;5;-67;64;8;-58;63;13;-29;41;-6;-3;38;2
0;9;47;5;-12;31;0;-37;40;-7;-69;64;8;-79;68;15;-66;66;10;-59;55;7;-69;61;7;-58;61;10;-25;48;2
9;6;46;7;-10;33;9;-48;58;13;-56;63;17;-63;66;18;-53;57;12;-58;60;9;-60;62;17;-36;52;13;-13;40;2
-15;-1;60;-15;0;64;-25;12;69;0;5;69;-3;-4;48;65;-7;32;60;-9;30;56;-10;32;57;-7;39;45;-1;54;3
0;9;67;-2;11;71;-2;9;65;44;5;39;52;-3;37;58;-8;31;56;-8;33;56;-5;37;43;-4;47;27;0;53;3
-5;6;65;-2;6;69;-6;5;67;-17;5;69;28;-1;42;57;-8;31;64;-16;24;70;-20;28;54;-15;42;36;-8;52;3
-13;0;65;-3;0;69;20;5;52;36;0;30;55;-11;25;66;-18;23;65;-13;31;52;-7;43;40;-4;54;0;0;51;3
-4;7;68;-5;7;67;-7;0;68;-13;6;66;22;10;45;53;-2;35;56;-8;27;61;-10;29;58;-6;33;48;-3;47;3
-1;0;67;-44;0;48;-57;5;33;-66;5;20;-69;6;16;-76;7;10;-82;8;10;-67;8;34;-23;8;54;9;13;54;4
18;6;62;16;7;65;21;6;66;10;0;64;-33;0;48;-59;9;29;-69;11;15;-72;10;17;-58;10;34;-39;7;46;4
19;9;66;-3;5;62;-43;0;46;-62;7;27;-72;10;12;-71;9;8;-75;9;10;-61;8;27;-42;13;47;27;11;60;4
15;7;65;14;8;65;-1;6;60;-43;7;48;-72;11;13;-73;9;0;-74;11;0;-76;11;6;-62;9;27;-31;7;49;4
24;9;66;9;0;64;-23;7;57;-49;7;40;-68;11;13;-69;13;0;-73;13;0;-71;14;5;-63;12;26;-49;9;41;4
27;15;52;7;0;53;-39;5;39;-68;12;0;-83;22;-23;-63;29;-32;-50;35;-30;-44;32;-35;-42;33;-38;-42;33;-37;5
21;12;56;19;14;57;-17;13;50;-53;11;24;-76;22;-14;-69;28;-40;-51;32;-39;-40;35;-40;-32;33;-42;-31;33;-40;5
17;9;67;15;12;65;21;12;64;10;12;61;7;13;64;-14;6;46;-72;13;-13;-68;21;-35;-56;34;-37;-44;32;-43;5
19;13;59;29;8;60;24;0;60;-69;5;-5;-76;20;-29;-59;25;-32;-49;36;-30;-45;35;-35;-45;32;-37;-41;31;-39;5
20;15;62;7;14;61;-26;10;46;-57;0;5;-75;22;-25;-57;20;-28;-52;27;-36;-47;30;-41;-41;31;-40;-38;31;-42;5
11;19;68;-14;18;62;-60;11;32;-73;0;-1;-86;0;14;-60;26;18;114;13;45;9;15;70;0;8;56;-108;7;-45;0
-23;10;72;22;-8;95;21;11;60;-8;32;25;-43;42;-12;-57;-2;0;-43;-24;47;-25;-26;39;9;-88;58;0;-80;55;0
