-42;13;44;-7;18;67;-6;20;67;-3;26;58;-39;18;43;-71;17;13;-69;8;8;-65;24;21;-20;6;78;-10;7;73;0
-17;15;63;-15;16;59;-42;8;31;-45;0;20;-70;-17;15;-72;-30;7;-65;-44;-15;-3;-69;44;-16;-55;33;-10;-55;44;0
-14;-58;35;-15;-58;37;-17;-55;48;6;-67;50;-76;-48;15;-71;-40;-11;-46;9;-34;-41;17;25;-17;25;39;-34;17;69;0
-37;55;18;-23;48;36;-16;35;41;-23;34;42;-60;31;66;-47;25;52;-60;31;-6;-45;27;-32;-55;49;-62;-63;31;-81;0
-10;27;40;-6;0;28;-42;-51;58;-1;-81;127;-19;-65;104;31;-29;-38;42;-105;57;93;-60;127;-11;-36;11;-40;12;-128;0
-11;-8;91;9;0;70;-109;-6;-32;-99;41;-76;-64;-20;127;-6;20;80;-92;17;-60;-52;38;-34;-21;0;122;-41;15;52;0
-46;-23;127;0;-10;17;-15;19;-62;-17;-16;15;-26;33;127;0;-12;51;-17;-7;-77;-41;-32;58;-55;23;127;0;-16;0;0
-15;-4;57;-7;0;65;-14;-3;108;16;-22;112;30;-44;41;-4;6;-67;0;-51;-15;-15;-98;103;87;-59;127;19;-85;118;0
-4;-33;97;62;-48;76;-19;-39;103;-20;-25;-12;30;0;-14;-7;65;-36;-39;51;-30;93;-115;58;15;-81;94;55;-48;109;0
-31;52;-33;-47;59;11;-6;55;26;0;10;34;35;-3;64;0;-9;79;-32;0;41;-90;48;-24;-64;34;-79;-39;51;-17;0
-18;11;75;-12;7;101;-11;19;70;0;37;21;11;49;0;25;60;-17;20;57;-5;-2;49;24;-15;37;37;-19;29;51;1
-15;11;66;-15;12;63;-16;13;65;-18;12;75;-13;15;80;-19;15;81;-6;34;56;6;48;11;13;57;-4;6;58;6;1
-9;5;65;-11;5;64;-12;-1;92;-7;7;91;-4;25;58;7;39;23;14;55;-11;0;58;-1;-4;46;21;-1;35;40;1
-6;7;65;-6;7;66;-7;5;67;8;0;105;-7;23;55;-1;34;23;14;51;-1;17;61;-18;11;61;0;-2;48;17;1
-10;13;70;-8;12;66;-8;8;74;-12;0;100;-11;20;76;6;37;25;13;52;-1;15;63;-8;6;59;5;-11;42;38;1
-12;7;73;-13;0;99;-7;29;57;0;34;26;0;53;0;13;61;-13;5;55;0;-11;32;35;-25;13;77;-22;13;89;1
-16;15;65;-16;15;63;-20;12;86;-21;14;97;-4;30;34;0;46;0;9;63;-8;6;55;8;-21;32;46;-28;13;69;1
-17;13;63;-19;9;82;-25;10;86;-16;24;55;0;48;15;12;60;-4;5;61;0;-13;46;25;-20;35;51;-15;20;68;1
-16;0;98;-10;17;79;0;34;30;0;49;15;8;60;0;0;59;8;-7;52;23;-10;33;42;-13;27;59;-22;16;74;1
-22;8;77;-27;5;91;-21;21;61;-12;36;33;6;51;9;14;66;-1;0;62;8;-16;47;31;-22;33;46;-29;13;71;1
