-14;0;67;-16;7;66;-17;7;66;-20;7;73;-31;26;55;-8;56;28;-6;64;8;0;63;8;-10;44;42;-17;26;63;1
-15;12;67;-13;13;66;-15;16;64;-21;22;65;-6;49;40;0;62;17;0;68;7;-1;60;24;-10;37;51;-10;18;62;1
-16;22;65;-16;31;61;-11;50;39;0;58;22;16;64;-20;7;58;8;-10;38;44;-11;30;61;-8;8;71;-5;0;67;1
-12;15;68;-12;22;62;-11;28;61;-11;31;63;-9;45;45;0;59;14;25;68;-21;-8;65;0;-2;51;27;-8;37;52;1
-10;22;63;-11;23;64;-10;30;63;-4;50;27;24;69;-34;15;59;-14;-8;36;51;-1;10;73;-9;14;69;-7;14;67;1
-10;23;64;-10;27;63;-6;48;46;0;58;21;11;63;-8;13;63;-19;0;59;0;-9;42;46;-11;13;68;-14;7;72;1
-12;20;64;-7;28;63;-10;42;48;-4;52;33;0;64;0;8;74;-31;0;66;-7;-12;42;39;-7;27;64;-5;13;69;1
-9;21;65;-10;27;62;-13;37;57;-10;49;38;-3;60;-1;8;66;-22;7;65;-10;-17;43;40;0;32;58;-7;14;69;1
-9;18;66;-7;21;63;-4;36;56;0;54;38;0;60;0;13;68;-19;8;61;0;-6;45;42;-6;26;62;-7;13;69;1
-11;21;63;-9;20;64;-11;33;60;-7;47;45;0;60;9;9;67;-6;-3;43;43;-6;32;56;-12;13;72;-10;12;69;1
-13;16;65;-11;17;65;-17;37;53;-11;56;26;0;65;-7;7;66;-25;0;52;8;-19;35;58;-7;13;71;-13;13;68;1
-18;24;61;-19;27;59;-18;30;59;-17;34;56;-15;36;61;0;60;-1;14;70;-38;0;56;-11;-31;32;58;-15;9;69;1
-18;13;65;-18;15;64;-18;14;65;-21;23;61;-9;60;12;0;73;-24;-16;40;47;-13;21;65;-16;16;68;-16;15;65;1
-20;19;65;-17;26;63;-12;32;60;-10;50;38;-3;59;0;0;68;-33;-3;63;-1;-22;47;42;-15;30;60;-15;15;72;1
-19;28;61;-16;43;51;-11;55;31;-2;60;-2;7;63;-31;0;60;-30;-3;56;0;-19;47;40;-18;30;58;-17;15;70;1
-20;20;64;-17;31;61;-14;42;53;-11;52;32;0;61;-4;10;70;-32;0;61;-16;-2;52;27;-7;40;50;-12;18;67;1
